Step;AgentID;Position;Speed
1921;452;(192.0, 1.0);4.0
1921;453;(48.0, 1.0);4.0
1922;452;(196.0, 1.0);4.0
1922;453;(52.0, 1.0);4.0
1923;452;(200.0, 1.0);4.0
1923;453;(56.0, 1.0);4.0
1924;452;(204.0, 1.0);4.0
1924;453;(60.0, 1.0);4.0
1925;452;(208.0, 1.0);4.0
1925;453;(64.0, 1.0);4.0
1926;452;(212.0, 1.0);4.0
1926;453;(68.0, 1.0);4.0
1927;452;(216.0, 1.0);4.0
1927;453;(72.0, 1.0);4.0
1928;452;(220.0, 1.0);4.0
1928;453;(76.0, 1.0);4.0
1929;452;(224.0, 1.0);4.0
1929;453;(80.0, 1.0);4.0
1930;452;(228.0, 1.0);4.0
1930;453;(84.0, 1.0);4.0
1931;452;(232.0, 1.0);4.0
1931;453;(88.0, 1.0);4.0
1932;452;(236.0, 1.0);4.0
1932;453;(92.0, 1.0);4.0
1933;452;(240.0, 1.0);4.0
1933;453;(96.0, 1.0);4.0
1934;452;(244.0, 1.0);4.0
1934;453;(100.0, 1.0);4.0
1935;452;(248.0, 1.0);4.0
1935;453;(104.0, 1.0);4.0
1936;452;(252.0, 1.0);4.0
1936;453;(108.0, 1.0);4.0
1937;452;(256.0, 1.0);4.0
1937;453;(112.0, 1.0);4.0
1938;452;(260.0, 1.0);4.0
1938;453;(116.0, 1.0);4.0
1939;452;(264.0, 1.0);4.0
1939;453;(120.0, 1.0);4.0
1940;452;(268.0, 1.0);4.0
1940;453;(124.0, 1.0);4.0
1941;452;(272.0, 1.0);4.0
1941;453;(128.0, 1.0);4.0
1942;452;(276.0, 1.0);4.0
1942;453;(132.0, 1.0);4.0
1943;452;(280.0, 1.0);4.0
1943;453;(136.0, 1.0);4.0
1944;452;(284.0, 1.0);4.0
1944;453;(140.0, 1.0);4.0
1945;452;(288.0, 1.0);4.0
1945;453;(144.0, 1.0);4.0
1945;454;(0, 1.0);4.0
1946;452;(292.0, 1.0);4.0
1946;453;(148.0, 1.0);4.0
1946;454;(4.0, 1.0);4.0
1947;452;(296.0, 1.0);4.0
1947;453;(152.0, 1.0);4.0
1947;454;(8.0, 1.0);4.0
1948;453;(156.0, 1.0);4.0
1948;454;(12.0, 1.0);4.0
1949;453;(160.0, 1.0);4.0
1949;454;(16.0, 1.0);4.0
1950;453;(164.0, 1.0);4.0
1950;454;(20.0, 1.0);4.0
1951;453;(168.0, 1.0);4.0
1951;454;(24.0, 1.0);4.0
1952;453;(172.0, 1.0);4.0
1952;454;(28.0, 1.0);4.0
1953;453;(176.0, 1.0);4.0
1953;454;(32.0, 1.0);4.0
1954;453;(180.0, 1.0);4.0
1954;454;(36.0, 1.0);4.0
1955;453;(184.0, 1.0);4.0
1955;454;(40.0, 1.0);4.0
1956;453;(188.0, 1.0);4.0
1956;454;(44.0, 1.0);4.0
1957;453;(192.0, 1.0);4.0
1957;454;(48.0, 1.0);4.0
1958;453;(196.0, 1.0);4.0
1958;454;(52.0, 1.0);4.0
1959;453;(200.0, 1.0);4.0
1959;454;(56.0, 1.0);4.0
1960;453;(204.0, 1.0);4.0
1960;454;(60.0, 1.0);4.0
1961;453;(208.0, 1.0);4.0
1961;454;(64.0, 1.0);4.0
1962;453;(212.0, 1.0);4.0
1962;454;(68.0, 1.0);4.0
1963;453;(216.0, 1.0);4.0
1963;454;(72.0, 1.0);4.0
1964;453;(220.0, 1.0);4.0
1964;454;(76.0, 1.0);4.0
1965;453;(224.0, 1.0);4.0
1965;454;(80.0, 1.0);4.0
1966;453;(228.0, 1.0);4.0
1966;454;(84.0, 1.0);4.0
1967;453;(232.0, 1.0);4.0
1967;454;(88.0, 1.0);4.0
1968;453;(236.0, 1.0);4.0
1968;454;(92.0, 1.0);4.0
1969;453;(240.0, 1.0);4.0
1969;454;(96.0, 1.0);4.0
1970;453;(244.0, 1.0);4.0
1970;454;(100.0, 1.0);4.0
1971;453;(248.0, 1.0);4.0
1971;454;(104.0, 1.0);4.0
1972;453;(252.0, 1.0);4.0
1972;454;(108.0, 1.0);4.0
1973;453;(256.0, 1.0);4.0
1973;454;(112.0, 1.0);4.0
1974;453;(260.0, 1.0);4.0
1974;454;(116.0, 1.0);4.0
1975;453;(264.0, 1.0);4.0
1975;454;(120.0, 1.0);4.0
1976;453;(268.0, 1.0);4.0
1976;454;(124.0, 1.0);4.0
1977;453;(272.0, 1.0);4.0
1977;454;(128.0, 1.0);4.0
1978;453;(276.0, 1.0);4.0
1978;454;(132.0, 1.0);4.0
1979;453;(280.0, 1.0);4.0
1979;454;(136.0, 1.0);4.0
1980;453;(284.0, 1.0);4.0
1980;454;(140.0, 1.0);4.0
1981;453;(288.0, 1.0);4.0
1981;454;(144.0, 1.0);4.0
1981;455;(0, 1.0);4.0
1982;453;(292.0, 1.0);4.0
1982;454;(148.0, 1.0);4.0
1982;455;(4.0, 1.0);4.0
1983;453;(296.0, 1.0);4.0
1983;454;(152.0, 1.0);4.0
1983;455;(8.0, 1.0);4.0
1984;454;(156.0, 1.0);4.0
1984;455;(12.0, 1.0);4.0
1985;454;(160.0, 1.0);4.0
1985;455;(16.0, 1.0);4.0
1986;454;(164.0, 1.0);4.0
1986;455;(20.0, 1.0);4.0
1987;454;(168.0, 1.0);4.0
1987;455;(24.0, 1.0);4.0
1988;454;(172.0, 1.0);4.0
1988;455;(28.0, 1.0);4.0
1989;454;(176.0, 1.0);4.0
1989;455;(32.0, 1.0);4.0
1990;454;(180.0, 1.0);4.0
1990;455;(36.0, 1.0);4.0
1991;454;(184.0, 1.0);4.0
1991;455;(40.0, 1.0);4.0
1992;454;(188.0, 1.0);4.0
1992;455;(44.0, 1.0);4.0
1993;454;(192.0, 1.0);4.0
1993;455;(48.0, 1.0);4.0
1994;454;(196.0, 1.0);4.0
1994;455;(52.0, 1.0);4.0
1995;454;(200.0, 1.0);4.0
1995;455;(56.0, 1.0);4.0
1996;454;(204.0, 1.0);4.0
1996;455;(60.0, 1.0);4.0
1997;454;(208.0, 1.0);4.0
1997;455;(64.0, 1.0);4.0
1998;454;(212.0, 1.0);4.0
1998;455;(68.0, 1.0);4.0
1999;454;(216.0, 1.0);4.0
1999;455;(72.0, 1.0);4.0
2000;454;(220.0, 1.0);4.0
2000;455;(76.0, 1.0);4.0
2001;454;(224.0, 1.0);4.0
2001;455;(80.0, 1.0);4.0
2002;454;(228.0, 1.0);4.0
2002;455;(84.0, 1.0);4.0
2003;454;(232.0, 1.0);4.0
2003;455;(88.0, 1.0);4.0
2004;454;(236.0, 1.0);4.0
2004;455;(92.0, 1.0);4.0
2005;454;(240.0, 1.0);4.0
2005;455;(96.0, 1.0);4.0
2006;454;(244.0, 1.0);4.0
2006;455;(100.0, 1.0);4.0
2007;454;(248.0, 1.0);4.0
2007;455;(104.0, 1.0);4.0
2008;454;(252.0, 1.0);4.0
2008;455;(108.0, 1.0);4.0
2009;454;(256.0, 1.0);4.0
2009;455;(112.0, 1.0);4.0
2010;454;(260.0, 1.0);4.0
2010;455;(116.0, 1.0);4.0
2011;454;(264.0, 1.0);4.0
2011;455;(120.0, 1.0);4.0
2012;454;(268.0, 1.0);4.0
2012;455;(124.0, 1.0);4.0
2013;454;(272.0, 1.0);4.0
2013;455;(128.0, 1.0);4.0
2014;454;(276.0, 1.0);4.0
2014;455;(132.0, 1.0);4.0
2015;454;(280.0, 1.0);4.0
2015;455;(136.0, 1.0);4.0
2016;454;(284.0, 1.0);4.0
2016;455;(140.0, 1.0);4.0
2017;454;(288.0, 1.0);4.0
2017;455;(144.0, 1.0);4.0
2017;456;(0, 1.0);4.0
2018;454;(292.0, 1.0);4.0
2018;455;(148.0, 1.0);4.0
2018;456;(4.0, 1.0);4.0
2019;454;(296.0, 1.0);4.0
2019;455;(152.0, 1.0);4.0
2019;456;(8.0, 1.0);4.0
2020;455;(156.0, 1.0);4.0
2020;456;(12.0, 1.0);4.0
2021;455;(160.0, 1.0);4.0
2021;456;(16.0, 1.0);4.0
2022;455;(164.0, 1.0);4.0
2022;456;(20.0, 1.0);4.0
2023;455;(168.0, 1.0);4.0
2023;456;(24.0, 1.0);4.0
2024;455;(172.0, 1.0);4.0
2024;456;(28.0, 1.0);4.0
2025;455;(176.0, 1.0);4.0
2025;456;(32.0, 1.0);4.0
2026;455;(180.0, 1.0);4.0
2026;456;(36.0, 1.0);4.0
2027;455;(184.0, 1.0);4.0
2027;456;(40.0, 1.0);4.0
2028;455;(188.0, 1.0);4.0
2028;456;(44.0, 1.0);4.0
2029;455;(192.0, 1.0);4.0
2029;456;(48.0, 1.0);4.0
2030;455;(196.0, 1.0);4.0
2030;456;(52.0, 1.0);4.0
2031;455;(200.0, 1.0);4.0
2031;456;(56.0, 1.0);4.0
2032;455;(204.0, 1.0);4.0
2032;456;(60.0, 1.0);4.0
2033;455;(208.0, 1.0);4.0
2033;456;(64.0, 1.0);4.0
2034;455;(212.0, 1.0);4.0
2034;456;(68.0, 1.0);4.0
2035;455;(216.0, 1.0);4.0
2035;456;(72.0, 1.0);4.0
2036;455;(220.0, 1.0);4.0
2036;456;(76.0, 1.0);4.0
2037;455;(224.0, 1.0);4.0
2037;456;(80.0, 1.0);4.0
2038;455;(228.0, 1.0);4.0
2038;456;(84.0, 1.0);4.0
2039;455;(232.0, 1.0);4.0
2039;456;(88.0, 1.0);4.0
2040;455;(236.0, 1.0);4.0
2040;456;(92.0, 1.0);4.0
2041;455;(240.0, 1.0);4.0
2041;456;(96.0, 1.0);4.0
2042;455;(244.0, 1.0);4.0
2042;456;(100.0, 1.0);4.0
2043;455;(248.0, 1.0);4.0
2043;456;(104.0, 1.0);4.0
2044;455;(252.0, 1.0);4.0
2044;456;(108.0, 1.0);4.0
2045;455;(256.0, 1.0);4.0
2045;456;(112.0, 1.0);4.0
2046;455;(260.0, 1.0);4.0
2046;456;(116.0, 1.0);4.0
2047;455;(264.0, 1.0);4.0
2047;456;(120.0, 1.0);4.0
2048;455;(268.0, 1.0);4.0
2048;456;(124.0, 1.0);4.0
2049;455;(272.0, 1.0);4.0
2049;456;(128.0, 1.0);4.0
2050;455;(276.0, 1.0);4.0
2050;456;(132.0, 1.0);4.0
2051;455;(280.0, 1.0);4.0
2051;456;(136.0, 1.0);4.0
2052;455;(284.0, 1.0);4.0
2052;456;(140.0, 1.0);4.0
2053;455;(288.0, 1.0);4.0
2053;456;(144.0, 1.0);4.0
2053;457;(0, 1.0);4.0
2054;455;(292.0, 1.0);4.0
2054;456;(148.0, 1.0);4.0
2054;457;(4.0, 1.0);4.0
2055;455;(296.0, 1.0);4.0
2055;456;(152.0, 1.0);4.0
2055;457;(8.0, 1.0);4.0
2056;456;(156.0, 1.0);4.0
2056;457;(12.0, 1.0);4.0
2057;456;(160.0, 1.0);4.0
2057;457;(16.0, 1.0);4.0
2058;456;(164.0, 1.0);4.0
2058;457;(20.0, 1.0);4.0
2059;456;(168.0, 1.0);4.0
2059;457;(24.0, 1.0);4.0
2060;456;(172.0, 1.0);4.0
2060;457;(28.0, 1.0);4.0
2061;456;(176.0, 1.0);4.0
2061;457;(32.0, 1.0);4.0
2062;456;(180.0, 1.0);4.0
2062;457;(36.0, 1.0);4.0
2063;456;(184.0, 1.0);4.0
2063;457;(40.0, 1.0);4.0
2064;456;(188.0, 1.0);4.0
2064;457;(44.0, 1.0);4.0
2065;456;(192.0, 1.0);4.0
2065;457;(48.0, 1.0);4.0
2066;456;(196.0, 1.0);4.0
2066;457;(52.0, 1.0);4.0
2067;456;(200.0, 1.0);4.0
2067;457;(56.0, 1.0);4.0
2068;456;(204.0, 1.0);4.0
2068;457;(60.0, 1.0);4.0
2069;456;(208.0, 1.0);4.0
2069;457;(64.0, 1.0);4.0
2070;456;(212.0, 1.0);4.0
2070;457;(68.0, 1.0);4.0
2071;456;(216.0, 1.0);4.0
2071;457;(72.0, 1.0);4.0
2072;456;(220.0, 1.0);4.0
2072;457;(76.0, 1.0);4.0
2073;456;(224.0, 1.0);4.0
2073;457;(80.0, 1.0);4.0
2074;456;(228.0, 1.0);4.0
2074;457;(84.0, 1.0);4.0
2075;456;(232.0, 1.0);4.0
2075;457;(88.0, 1.0);4.0
2076;456;(236.0, 1.0);4.0
2076;457;(92.0, 1.0);4.0
2077;456;(240.0, 1.0);4.0
2077;457;(96.0, 1.0);4.0
2078;456;(244.0, 1.0);4.0
2078;457;(100.0, 1.0);4.0
2079;456;(248.0, 1.0);4.0
2079;457;(104.0, 1.0);4.0
2080;456;(252.0, 1.0);4.0
2080;457;(108.0, 1.0);4.0
2081;456;(256.0, 1.0);4.0
2081;457;(112.0, 1.0);4.0
2082;456;(260.0, 1.0);4.0
2082;457;(116.0, 1.0);4.0
2083;456;(264.0, 1.0);4.0
2083;457;(120.0, 1.0);4.0
2084;456;(268.0, 1.0);4.0
2084;457;(124.0, 1.0);4.0
2085;456;(272.0, 1.0);4.0
2085;457;(128.0, 1.0);4.0
2086;456;(276.0, 1.0);4.0
2086;457;(132.0, 1.0);4.0
2087;456;(280.0, 1.0);4.0
2087;457;(136.0, 1.0);4.0
2088;456;(284.0, 1.0);4.0
2088;457;(140.0, 1.0);4.0
2089;456;(288.0, 1.0);4.0
2089;457;(144.0, 1.0);4.0
2089;458;(0, 1.0);4.0
2090;456;(292.0, 1.0);4.0
2090;457;(148.0, 1.0);4.0
2090;458;(4.0, 1.0);4.0
2091;456;(296.0, 1.0);4.0
2091;457;(152.0, 1.0);4.0
2091;458;(8.0, 1.0);4.0
2092;457;(156.0, 1.0);4.0
2092;458;(12.0, 1.0);4.0
2093;457;(160.0, 1.0);4.0
2093;458;(16.0, 1.0);4.0
2094;457;(164.0, 1.0);4.0
2094;458;(20.0, 1.0);4.0
2095;457;(168.0, 1.0);4.0
2095;458;(24.0, 1.0);4.0
2096;457;(172.0, 1.0);4.0
2096;458;(28.0, 1.0);4.0
2097;457;(176.0, 1.0);4.0
2097;458;(32.0, 1.0);4.0
2098;457;(180.0, 1.0);4.0
2098;458;(36.0, 1.0);4.0
2099;457;(184.0, 1.0);4.0
2099;458;(40.0, 1.0);4.0
2100;457;(188.0, 1.0);4.0
2100;458;(44.0, 1.0);4.0
2101;457;(192.0, 1.0);4.0
2101;458;(48.0, 1.0);4.0
2102;457;(196.0, 1.0);4.0
2102;458;(52.0, 1.0);4.0
2103;457;(200.0, 1.0);4.0
2103;458;(56.0, 1.0);4.0
2104;457;(204.0, 1.0);4.0
2104;458;(60.0, 1.0);4.0
2105;457;(208.0, 1.0);4.0
2105;458;(64.0, 1.0);4.0
2106;457;(212.0, 1.0);4.0
2106;458;(68.0, 1.0);4.0
2107;457;(216.0, 1.0);4.0
2107;458;(72.0, 1.0);4.0
2108;457;(220.0, 1.0);4.0
2108;458;(76.0, 1.0);4.0
2109;457;(224.0, 1.0);4.0
2109;458;(80.0, 1.0);4.0
2110;457;(228.0, 1.0);4.0
2110;458;(84.0, 1.0);4.0
2111;457;(232.0, 1.0);4.0
2111;458;(88.0, 1.0);4.0
2112;457;(236.0, 1.0);4.0
2112;458;(92.0, 1.0);4.0
2113;457;(240.0, 1.0);4.0
2113;458;(96.0, 1.0);4.0
2114;457;(244.0, 1.0);4.0
2114;458;(100.0, 1.0);4.0
2115;457;(248.0, 1.0);4.0
2115;458;(104.0, 1.0);4.0
2116;457;(252.0, 1.0);4.0
2116;458;(108.0, 1.0);4.0
2117;457;(256.0, 1.0);4.0
2117;458;(112.0, 1.0);4.0
2118;457;(260.0, 1.0);4.0
2118;458;(116.0, 1.0);4.0
2119;457;(264.0, 1.0);4.0
2119;458;(120.0, 1.0);4.0
2120;457;(268.0, 1.0);4.0
2120;458;(124.0, 1.0);4.0
2121;457;(272.0, 1.0);4.0
2121;458;(128.0, 1.0);4.0
2122;457;(276.0, 1.0);4.0
2122;458;(132.0, 1.0);4.0
2123;457;(280.0, 1.0);4.0
2123;458;(136.0, 1.0);4.0
2124;457;(284.0, 1.0);4.0
2124;458;(140.0, 1.0);4.0
2125;457;(288.0, 1.0);4.0
2125;458;(144.0, 1.0);4.0
2125;459;(0, 1.0);4.0
2126;457;(292.0, 1.0);4.0
2126;458;(148.0, 1.0);4.0
2126;459;(4.0, 1.0);4.0
2127;457;(296.0, 1.0);4.0
2127;458;(152.0, 1.0);4.0
2127;459;(8.0, 1.0);4.0
2128;458;(156.0, 1.0);4.0
2128;459;(12.0, 1.0);4.0
2129;458;(160.0, 1.0);4.0
2129;459;(16.0, 1.0);4.0
2130;458;(164.0, 1.0);4.0
2130;459;(20.0, 1.0);4.0
2131;458;(168.0, 1.0);4.0
2131;459;(24.0, 1.0);4.0
2132;458;(172.0, 1.0);4.0
2132;459;(28.0, 1.0);4.0
2133;458;(176.0, 1.0);4.0
2133;459;(32.0, 1.0);4.0
2134;458;(180.0, 1.0);4.0
2134;459;(36.0, 1.0);4.0
2135;458;(184.0, 1.0);4.0
2135;459;(40.0, 1.0);4.0
2136;458;(188.0, 1.0);4.0
2136;459;(44.0, 1.0);4.0
2137;458;(192.0, 1.0);4.0
2137;459;(48.0, 1.0);4.0
2138;458;(196.0, 1.0);4.0
2138;459;(52.0, 1.0);4.0
2139;458;(200.0, 1.0);4.0
2139;459;(56.0, 1.0);4.0
2140;458;(204.0, 1.0);4.0
2140;459;(60.0, 1.0);4.0
2141;458;(208.0, 1.0);4.0
2141;459;(64.0, 1.0);4.0
2142;458;(212.0, 1.0);4.0
2142;459;(68.0, 1.0);4.0
2143;458;(216.0, 1.0);4.0
2143;459;(72.0, 1.0);4.0
2144;458;(220.0, 1.0);4.0
2144;459;(76.0, 1.0);4.0
2145;458;(224.0, 1.0);4.0
2145;459;(80.0, 1.0);4.0
2146;458;(228.0, 1.0);4.0
2146;459;(84.0, 1.0);4.0
2147;458;(232.0, 1.0);4.0
2147;459;(88.0, 1.0);4.0
2148;458;(236.0, 1.0);4.0
2148;459;(92.0, 1.0);4.0
2149;458;(240.0, 1.0);4.0
2149;459;(96.0, 1.0);4.0
2150;458;(244.0, 1.0);4.0
2150;459;(100.0, 1.0);4.0
2151;458;(248.0, 1.0);4.0
2151;459;(104.0, 1.0);4.0
2152;458;(252.0, 1.0);4.0
2152;459;(108.0, 1.0);4.0
2153;458;(256.0, 1.0);4.0
2153;459;(112.0, 1.0);4.0
2154;458;(260.0, 1.0);4.0
2154;459;(116.0, 1.0);4.0
2155;458;(264.0, 1.0);4.0
2155;459;(120.0, 1.0);4.0
2156;458;(268.0, 1.0);4.0
2156;459;(124.0, 1.0);4.0
2157;458;(272.0, 1.0);4.0
2157;459;(128.0, 1.0);4.0
2158;458;(276.0, 1.0);4.0
2158;459;(132.0, 1.0);4.0
2159;458;(280.0, 1.0);4.0
2159;459;(136.0, 1.0);4.0
2160;458;(284.0, 1.0);4.0
2160;459;(140.0, 1.0);4.0
2161;458;(288.0, 1.0);4.0
2161;459;(144.0, 1.0);4.0
2161;460;(0, 1.0);4.0
2162;458;(292.0, 1.0);4.0
2162;459;(148.0, 1.0);4.0
2162;460;(4.0, 1.0);4.0
2163;458;(296.0, 1.0);4.0
2163;459;(152.0, 1.0);4.0
2163;460;(8.0, 1.0);4.0
2164;459;(156.0, 1.0);4.0
2164;460;(12.0, 1.0);4.0
2165;459;(160.0, 1.0);4.0
2165;460;(16.0, 1.0);4.0
2166;459;(164.0, 1.0);4.0
2166;460;(20.0, 1.0);4.0
2167;459;(168.0, 1.0);4.0
2167;460;(24.0, 1.0);4.0
2168;459;(172.0, 1.0);4.0
2168;460;(28.0, 1.0);4.0
2169;459;(176.0, 1.0);4.0
2169;460;(32.0, 1.0);4.0
2170;459;(180.0, 1.0);4.0
2170;460;(36.0, 1.0);4.0
2171;459;(184.0, 1.0);4.0
2171;460;(40.0, 1.0);4.0
2172;459;(188.0, 1.0);4.0
2172;460;(44.0, 1.0);4.0
2173;459;(192.0, 1.0);4.0
2173;460;(48.0, 1.0);4.0
2174;459;(196.0, 1.0);4.0
2174;460;(52.0, 1.0);4.0
2175;459;(200.0, 1.0);4.0
2175;460;(56.0, 1.0);4.0
2176;459;(204.0, 1.0);4.0
2176;460;(60.0, 1.0);4.0
2177;459;(208.0, 1.0);4.0
2177;460;(64.0, 1.0);4.0
2178;459;(212.0, 1.0);4.0
2178;460;(68.0, 1.0);4.0
2179;459;(216.0, 1.0);4.0
2179;460;(72.0, 1.0);4.0
2180;459;(220.0, 1.0);4.0
2180;460;(76.0, 1.0);4.0
2181;459;(224.0, 1.0);4.0
2181;460;(80.0, 1.0);4.0
2182;459;(228.0, 1.0);4.0
2182;460;(84.0, 1.0);4.0
2183;459;(232.0, 1.0);4.0
2183;460;(88.0, 1.0);4.0
2184;459;(236.0, 1.0);4.0
2184;460;(92.0, 1.0);4.0
2185;459;(240.0, 1.0);4.0
2185;460;(96.0, 1.0);4.0
2186;459;(244.0, 1.0);4.0
2186;460;(100.0, 1.0);4.0
2187;459;(248.0, 1.0);4.0
2187;460;(104.0, 1.0);4.0
2188;459;(252.0, 1.0);4.0
2188;460;(108.0, 1.0);4.0
2189;459;(256.0, 1.0);4.0
2189;460;(112.0, 1.0);4.0
2190;459;(260.0, 1.0);4.0
2190;460;(116.0, 1.0);4.0
2191;459;(264.0, 1.0);4.0
2191;460;(120.0, 1.0);4.0
2192;459;(268.0, 1.0);4.0
2192;460;(124.0, 1.0);4.0
2193;459;(272.0, 1.0);4.0
2193;460;(128.0, 1.0);4.0
2194;459;(276.0, 1.0);4.0
2194;460;(132.0, 1.0);4.0
2195;459;(280.0, 1.0);4.0
2195;460;(136.0, 1.0);4.0
2196;459;(284.0, 1.0);4.0
2196;460;(140.0, 1.0);4.0
2197;459;(288.0, 1.0);4.0
2197;460;(144.0, 1.0);4.0
2197;461;(0, 1.0);4.0
2198;459;(292.0, 1.0);4.0
2198;460;(148.0, 1.0);4.0
2198;461;(4.0, 1.0);4.0
2199;459;(296.0, 1.0);4.0
2199;460;(152.0, 1.0);4.0
2199;461;(8.0, 1.0);4.0
2200;460;(156.0, 1.0);4.0
2200;461;(12.0, 1.0);4.0
2201;460;(160.0, 1.0);4.0
2201;461;(16.0, 1.0);4.0
2202;460;(164.0, 1.0);4.0
2202;461;(20.0, 1.0);4.0
2203;460;(168.0, 1.0);4.0
2203;461;(24.0, 1.0);4.0
2204;460;(172.0, 1.0);4.0
2204;461;(28.0, 1.0);4.0
2205;460;(176.0, 1.0);4.0
2205;461;(32.0, 1.0);4.0
2206;460;(180.0, 1.0);4.0
2206;461;(36.0, 1.0);4.0
2207;460;(184.0, 1.0);4.0
2207;461;(40.0, 1.0);4.0
2208;460;(188.0, 1.0);4.0
2208;461;(44.0, 1.0);4.0
2209;460;(192.0, 1.0);4.0
2209;461;(48.0, 1.0);4.0
2210;460;(196.0, 1.0);4.0
2210;461;(52.0, 1.0);4.0
2211;460;(200.0, 1.0);4.0
2211;461;(56.0, 1.0);4.0
2212;460;(204.0, 1.0);4.0
2212;461;(60.0, 1.0);4.0
2213;460;(208.0, 1.0);4.0
2213;461;(64.0, 1.0);4.0
2214;460;(212.0, 1.0);4.0
2214;461;(68.0, 1.0);4.0
2215;460;(216.0, 1.0);4.0
2215;461;(72.0, 1.0);4.0
2216;460;(220.0, 1.0);4.0
2216;461;(76.0, 1.0);4.0
2217;460;(224.0, 1.0);4.0
2217;461;(80.0, 1.0);4.0
2218;460;(228.0, 1.0);4.0
2218;461;(84.0, 1.0);4.0
2219;460;(232.0, 1.0);4.0
2219;461;(88.0, 1.0);4.0
2220;460;(236.0, 1.0);4.0
2220;461;(92.0, 1.0);4.0
2221;460;(240.0, 1.0);4.0
2221;461;(96.0, 1.0);4.0
2222;460;(244.0, 1.0);4.0
2222;461;(100.0, 1.0);4.0
2223;460;(248.0, 1.0);4.0
2223;461;(104.0, 1.0);4.0
2224;460;(252.0, 1.0);4.0
2224;461;(108.0, 1.0);4.0
2225;460;(256.0, 1.0);4.0
2225;461;(112.0, 1.0);4.0
2226;460;(260.0, 1.0);4.0
2226;461;(116.0, 1.0);4.0
2227;460;(264.0, 1.0);4.0
2227;461;(120.0, 1.0);4.0
2228;460;(268.0, 1.0);4.0
2228;461;(124.0, 1.0);4.0
2229;460;(272.0, 1.0);4.0
2229;461;(128.0, 1.0);4.0
2230;460;(276.0, 1.0);4.0
2230;461;(132.0, 1.0);4.0
2231;460;(280.0, 1.0);4.0
2231;461;(136.0, 1.0);4.0
2232;460;(284.0, 1.0);4.0
2232;461;(140.0, 1.0);4.0
2233;460;(288.0, 1.0);4.0
2233;461;(144.0, 1.0);4.0
2233;462;(0, 1.0);4.0
2234;460;(292.0, 1.0);4.0
2234;461;(148.0, 1.0);4.0
2234;462;(4.0, 1.0);4.0
2235;460;(296.0, 1.0);4.0
2235;461;(152.0, 1.0);4.0
2235;462;(8.0, 1.0);4.0
2236;461;(156.0, 1.0);4.0
2236;462;(12.0, 1.0);4.0
2237;461;(160.0, 1.0);4.0
2237;462;(16.0, 1.0);4.0
2238;461;(164.0, 1.0);4.0
2238;462;(20.0, 1.0);4.0
2239;461;(168.0, 1.0);4.0
2239;462;(24.0, 1.0);4.0
2240;461;(172.0, 1.0);4.0
2240;462;(28.0, 1.0);4.0
2241;461;(176.0, 1.0);4.0
2241;462;(32.0, 1.0);4.0
2242;461;(180.0, 1.0);4.0
2242;462;(36.0, 1.0);4.0
2243;461;(184.0, 1.0);4.0
2243;462;(40.0, 1.0);4.0
2244;461;(188.0, 1.0);4.0
2244;462;(44.0, 1.0);4.0
2245;461;(192.0, 1.0);4.0
2245;462;(48.0, 1.0);4.0
2246;461;(196.0, 1.0);4.0
2246;462;(52.0, 1.0);4.0
2247;461;(200.0, 1.0);4.0
2247;462;(56.0, 1.0);4.0
2248;461;(204.0, 1.0);4.0
2248;462;(60.0, 1.0);4.0
2249;461;(208.0, 1.0);4.0
2249;462;(64.0, 1.0);4.0
2250;461;(212.0, 1.0);4.0
2250;462;(68.0, 1.0);4.0
2251;461;(216.0, 1.0);4.0
2251;462;(72.0, 1.0);4.0
2252;461;(220.0, 1.0);4.0
2252;462;(76.0, 1.0);4.0
2253;461;(224.0, 1.0);4.0
2253;462;(80.0, 1.0);4.0
2254;461;(228.0, 1.0);4.0
2254;462;(84.0, 1.0);4.0
2255;461;(232.0, 1.0);4.0
2255;462;(88.0, 1.0);4.0
2256;461;(236.0, 1.0);4.0
2256;462;(92.0, 1.0);4.0
2257;461;(240.0, 1.0);4.0
2257;462;(96.0, 1.0);4.0
2258;461;(244.0, 1.0);4.0
2258;462;(100.0, 1.0);4.0
2259;461;(248.0, 1.0);4.0
2259;462;(104.0, 1.0);4.0
2260;461;(252.0, 1.0);4.0
2260;462;(108.0, 1.0);4.0
2261;461;(256.0, 1.0);4.0
2261;462;(112.0, 1.0);4.0
2262;461;(260.0, 1.0);4.0
2262;462;(116.0, 1.0);4.0
2263;461;(264.0, 1.0);4.0
2263;462;(120.0, 1.0);4.0
2264;461;(268.0, 1.0);4.0
2264;462;(124.0, 1.0);4.0
2265;461;(272.0, 1.0);4.0
2265;462;(128.0, 1.0);4.0
2266;461;(276.0, 1.0);4.0
2266;462;(132.0, 1.0);4.0
2267;461;(280.0, 1.0);4.0
2267;462;(136.0, 1.0);4.0
2268;461;(284.0, 1.0);4.0
2268;462;(140.0, 1.0);4.0
2269;461;(288.0, 1.0);4.0
2269;462;(144.0, 1.0);4.0
2269;463;(0, 1.0);4.0
2270;461;(292.0, 1.0);4.0
2270;462;(148.0, 1.0);4.0
2270;463;(4.0, 1.0);4.0
2271;461;(296.0, 1.0);4.0
2271;462;(152.0, 1.0);4.0
2271;463;(8.0, 1.0);4.0
2272;462;(156.0, 1.0);4.0
2272;463;(12.0, 1.0);4.0
2273;462;(160.0, 1.0);4.0
2273;463;(16.0, 1.0);4.0
2274;462;(164.0, 1.0);4.0
